office,email,emails_all,phone,phones_all,address,region,department,city,url,source,date_scraping
Office notarial AUBIN et associés à GENAS (69740) | 38 RUE DE LA REPUBLIQUE,office-notarial.genas@notaires.fr,office-notarial.genas@notaires.fr,0478901003,0478901003,Bureau principal 38 RUE DE LA REPUBLIQUE 69740 GENAS France,Auvergne-Rhône-Alpes,Rhône,Genas,https://www.notaires.fr/fr/office/aubin-et-associes,notaires.fr,2026-06-19 13:23:16
Office notarial AUCOEUR Florence à BELLEVILLE-EN-BEAUJOLAIS - BELLEVILLE (69220) | 2 rue de la Blanchisserie,florence.aucoeur@notaires.fr,florence.aucoeur@notaires.fr,0474694208,0474694208,Bureau principal 2 rue de la Blanchisserie 69220 BELLEVILLE-EN-BEAUJOLAIS - BELLEVILLE France,Auvergne-Rhône-Alpes,Rhône,Belleville-En-Beaujolais - Belleville,https://www.notaires.fr/fr/office/aucoeur-florence,notaires.fr,2026-06-19 13:23:18
"Office notarial AUTHENTICA NOTAIRE, SELARL à associé unique à LYON (69003) | 228 rue de Vendôme",authentica@notaires.fr,authentica@notaires.fr,04-28-29-28-10,04-28-29-28-10,Bureau principal 228 rue de Vendôme 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/authentica-notaire-selarl-associe-unique,notaires.fr,2026-06-19 13:23:20
Office notarial AZEDDIOUI Karim à LYON (69006) | 151 rue Cuvier,etude.k2@notaires.fr,etude.k2@notaires.fr,0478765252,0478765252,Bureau principal 151 rue Cuvier 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/azeddioui-karim,notaires.fr,2026-06-19 13:23:21
"Office notarial AZOULAY, notaire associé, SELARL à RILLIEUX-LA-PAPE (69140) | 2848 route de Strasbourg",etude@azoulay.notaires.fr,etude@azoulay.notaires.fr,0472883604,0472883604,Bureau principal 2848 route de Strasbourg 69140 RILLIEUX-LA-PAPE France,Auvergne-Rhône-Alpes,Rhône,Rillieux-La-Pape,https://www.notaires.fr/fr/office/azoulay-notaire-associe-selarl,notaires.fr,2026-06-19 13:23:23
Office notarial BALAY Nathalie à LYON (69002) | 13 Rue Emile Zola,nathalie.balay@notaires.fr,nathalie.balay@notaires.fr,0472155885,0472155885,Bureau principal 13 Rue Emile Zola 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/balay-nathalie,notaires.fr,2026-06-19 13:23:25
Office notarial BARET Alain à LYON (69003) | 286 rue Garibaldi,alain.baret@69295.notaires.fr,alain.baret@69295.notaires.fr;alainbaret@notaires.fr,0478602724,0478602724,Bureau principal 286 rue Garibaldi 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/baret-alain,notaires.fr,2026-06-19 13:23:26
Office notarial BAS Jean-Baptiste à LYON (69002) | 54 rue du Président Edouard Herriot,jean-baptiste.bas@notaires.fr,jean-baptiste.bas@notaires.fr,0630262903,0630262903,Bureau principal 54 rue du Président Edouard Herriot 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/bas-jean-baptiste,notaires.fr,2026-06-19 13:23:28
Office notarial BAUDONCQ Jérôme à LYON (69006) | 124 rue Bugeaud,jerome.baudoncq@69300.notaires.fr,jerome.baudoncq@69300.notaires.fr,0458282275,0458282275,Bureau principal 124 rue Bugeaud 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/baudoncq-jerome,notaires.fr,2026-06-19 13:23:30
Office notarial BAZAILLE & Associés à GIVORS (69700) | 23 rue Denfert Rochereau,bazaille.associes@notaires.fr,bazaille.associes@notaires.fr,0478730111,0478730111,Bureau principal 23 rue Denfert Rochereau 69700 GIVORS France,Auvergne-Rhône-Alpes,Rhône,Givors,https://www.notaires.fr/fr/office/bazaille-associes,notaires.fr,2026-06-19 13:23:32
"Office notarial BBS NOTAIRES, SELAS à LYON (69005) | 40-41 quai Fulchiron",berengere.bois-samier@notaires.fr,berengere.bois-samier@notaires.fr,04.28.38.41.42,04.28.38.41.42,Bureau principal 40-41 quai Fulchiron 69005 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/bbs-notaires-selas,notaires.fr,2026-06-19 13:23:34
Office notarial BECKER Camille à SAINT-BONNET-DE-MURE (69720) | 45 avenue Charles de Gaulle,camille.becker@becker.notaires.fr,camille.becker@becker.notaires.fr,0478337219,0478337219,Bureau principal 45 avenue Charles de Gaulle 69720 SAINT-BONNET-DE-MURE France,Auvergne-Rhône-Alpes,Rhône,Saint-Bonnet-De-Mure,https://www.notaires.fr/fr/office/becker-camille,notaires.fr,2026-06-19 13:23:35
"Office notarial BELLON BESSE NOTAIRE, SELARL à LYON (69006) | 84 boulevard des Belges",christine.bellon-besse@notaires.fr,christine.bellon-besse@notaires.fr,0487870413,0487870413,Bureau principal 84 boulevard des Belges 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/bellon-besse-notaire-selarl,notaires.fr,2026-06-19 13:23:37
"Office notarial BERGER et associé, SELARL à SAINT-LAURENT-DE-CHAMOUSSET (69930) | 111 place du Plâtre",selarl.berger-abellard@notaires.fr,selarl.berger-abellard@notaires.fr,0474705133,0474705133,Bureau principal 111 place du Plâtre 69930 SAINT-LAURENT-DE-CHAMOUSSET France,Auvergne-Rhône-Alpes,Rhône,Saint-Laurent-De-Chamousset,https://www.notaires.fr/fr/office/berger-et-associe-selarl,notaires.fr,2026-06-19 13:23:39
Office notarial BERSIHAND-VIDECOQ Julie à TASSIN-LA-DEMI-LUNE (69160) | 111 avenue Charles de Gaulle,julie.bersihand-videcoq@notaires.fr,julie.bersihand-videcoq@notaires.fr,0478400017,0478400017,Bureau principal 111 avenue Charles de Gaulle 69160 TASSIN-LA-DEMI-LUNE France,Auvergne-Rhône-Alpes,Rhône,Tassin-La-Demi-Lune,https://www.notaires.fr/fr/office/bersihand-videcoq-julie,notaires.fr,2026-06-19 13:23:41
Office notarial BERTOLINO Chloé à VILLEFRANCHE-SUR-SAÔNE (69400) | 60 avenue Théodore Braun,contact.69034@notaires.fr,contact.69034@notaires.fr,0485680098,0485680098,Bureau principal 60 avenue Théodore Braun 69400 VILLEFRANCHE-SUR-SAÔNE France,Auvergne-Rhône-Alpes,Rhône,Villefranche-Sur-Saône,https://www.notaires.fr/fr/office/bertolino-chloe,notaires.fr,2026-06-19 13:23:42
Office notarial BONNAFE Victor à LYON (69006) | 93-95 rue Vendôme,victor.bonnafe@notaires.fr,victor.bonnafe@notaires.fr,0485680097,0485680097,Bureau principal 93-95 rue Vendôme 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/bonnafe-victor,notaires.fr,2026-06-19 13:23:44
Office notarial BONNEFOND et associé à LYON (69002) | 45 RUE DE LA REPUBLIQUE,scp.bonnefondetassocies@notaires.fr,scp.bonnefondetassocies@notaires.fr,0478420081,0478420081,Bureau principal 45 RUE DE LA REPUBLIQUE 69002 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/bonnefond-et-associe,notaires.fr,2026-06-19 13:23:46
"Office notarial BONNEFOY, notaire associée, SELARL à CALUIRE-ET-CUIRE (69300) | 71-73 rue Jean Moulin",etudebonnefoy@bonnefoy.notaires.fr,etudebonnefoy@bonnefoy.notaires.fr,0472055122,0472055122,Bureau principal 71-73 rue Jean Moulin 69300 CALUIRE-ET-CUIRE France,Auvergne-Rhône-Alpes,Rhône,Caluire-Et-Cuire,https://www.notaires.fr/fr/office/bonnefoy-notaire-associee-selarl,notaires.fr,2026-06-19 13:23:47
Office notarial BOUCHET-DOUMENQ Anne-Charlotte à LYON (69008) | 121 Avenue des Frères Lumière,anne.bd@69230.notaires.fr,anne.bd@69230.notaires.fr,0428299332,0428299332,Bureau principal 121 Avenue des Frères Lumière 69008 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/bouchet-doumenq-anne-charlotte,notaires.fr,2026-06-19 13:23:49
Office notarial BOUZOUINA Adel à LYON (69006) | 111 rue Masséna,,,0000000000,0000000000,Bureau principal 111 rue Masséna 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/bouzouina-adel,notaires.fr,2026-06-19 13:23:50
Office notarial BOY Marion à LOZANNE (69380) | 220 route de Lyon,marion.boy@notaires.fr,marion.boy@notaires.fr,0000000000,0000000000,Bureau principal 220 route de Lyon 69380 LOZANNE France,Auvergne-Rhône-Alpes,Rhône,Lozanne,https://www.notaires.fr/fr/office/boy-marion,notaires.fr,2026-06-19 13:23:52
"Office notarial BRAC DE LA PERRIERE et associés, SAS à LYON (69003) | 31 cours du Docteur Long",mederic.bracdelaperriere@notaires.fr,mederic.bracdelaperriere@notaires.fr,0472341278,0472341278,Bureau principal 31 cours du Docteur Long 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/brac-de-la-perriere-et-associes-sas,notaires.fr,2026-06-19 13:23:54
Office notarial BREMENS Florent à LYON (69006) | 76 rue Ney,florent.bremens@notaires.fr,florent.bremens@notaires.fr,0481912840,0481912840,Bureau principal 76 rue Ney 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/bremens-florent,notaires.fr,2026-06-19 13:23:55
Office notarial BRIOT Sophie à LYON (69003) | 34 rue Servient,sophie.briot@69242.notaires.fr,sophie.briot@69242.notaires.fr,0481914691,0481914691,Bureau principal 34 rue Servient 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/briot-sophie,notaires.fr,2026-06-19 13:23:57
Office notarial BRUN et associé à LYON (69003) | 234 cours Lafayette,accueil@69005.notaires.fr,accueil@69005.notaires.fr,0472844545,0472844545,Bureau principal 234 cours Lafayette 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/brun-et-associe,notaires.fr,2026-06-19 13:23:59
Office notarial BURESI Carla-Marie à LYON (69006) | 53 avenue Maréchal Foch,carla-marie.buresi@notaires.fr,carla-marie.buresi@notaires.fr,0437608481,0437608481,Bureau principal 53 avenue Maréchal Foch 69006 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/buresi-carla-marie,notaires.fr,2026-06-19 13:24:01
Office notarial CHARTIER Jean-Philippe à LENTILLY (69210) | 19 Route Nationale 7,chartier.jp@69258.notaires.fr,chartier.jp@69258.notaires.fr,0616082033,0616082033,Bureau principal 19 Route Nationale 7 69210 LENTILLY France,Auvergne-Rhône-Alpes,Rhône,Lentilly,https://www.notaires.fr/fr/office/chartier-jean-philippe,notaires.fr,2026-06-19 13:24:03
Office notarial CHATELARD Gaëlle à SAINTE-FOY-L'ARGENTIÈRE (69610) | 31 Place du Centre,gaelle.chatelard@notaires.fr,gaelle.chatelard@notaires.fr,0478406487,0478406487,Bureau principal 31 Place du Centre 69610 SAINTE-FOY-L'ARGENTIÈRE France,Auvergne-Rhône-Alpes,Rhône,Sainte-Foy-L'argentière,https://www.notaires.fr/fr/office/chatelard-gaelle,notaires.fr,2026-06-19 13:24:05
"Office notarial CHAZALETTE, SELURL à LYON (69001) | 22 rue Constantine",j.chazalette@notaires.fr,j.chazalette@notaires.fr,0478805587,0478805587,Bureau principal 22 rue Constantine 69001 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/chazalette-selurl,notaires.fr,2026-06-19 13:24:07
Office notarial CHERET Louis à VILLEFRANCHE-SUR-SAÔNE (69400) | 40 Rue Auguste Aucour,louis.cheret@notaires.fr,louis.cheret@notaires.fr,0474600322,0474600322,Bureau principal 40 Rue Auguste Aucour 69400 VILLEFRANCHE-SUR-SAÔNE France,Auvergne-Rhône-Alpes,Rhône,Villefranche-Sur-Saône,https://www.notaires.fr/fr/office/cheret-louis,notaires.fr,2026-06-19 13:24:09
"Office notarial CHONIK, SELARL à associé unique à RILLIEUX-LA-PAPE (69140) | 2609 route de Strasbourg",thibault.chonik@notaires.fr,thibault.chonik@notaires.fr,0428383737,0428383737,Bureau principal 2609 route de Strasbourg 69140 RILLIEUX-LA-PAPE France,Auvergne-Rhône-Alpes,Rhône,Rillieux-La-Pape,https://www.notaires.fr/fr/office/chonik-selarl-associe-unique,notaires.fr,2026-06-19 13:24:11
"Office notarial CLEALP NOTAIRES, SELARL à LYON (69008) | 5, Place des Frères Voisin",clarisse.sangarin@clealp.notaires.fr,clarisse.sangarin@clealp.notaires.fr,0450730221,0450730221,"Bureau principal 5, Place des Frères Voisin 69008 LYON France",Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/clealp-notaires-selarl-0,notaires.fr,2026-06-19 13:24:13
Office notarial COILLARD TERRIER Clémence à ARNAS (69400) | 83 impasse des Barrières,terrier.clemence@notaires.fr,terrier.clemence@notaires.fr,0482839730,0482839730,Bureau principal 83 impasse des Barrières 69400 ARNAS France,Auvergne-Rhône-Alpes,Rhône,Arnas,https://www.notaires.fr/fr/office/coillard-terrier-clemence,notaires.fr,2026-06-19 13:24:14
Office notarial COLAS Laura à LYON (69003) | 204 rue de Vendôme,laura.colas@notaires.fr,laura.colas@notaires.fr,0422580145,0422580145,Bureau principal 204 rue de Vendôme 69003 LYON France,Auvergne-Rhône-Alpes,Rhône,Lyon,https://www.notaires.fr/fr/office/colas-laura,notaires.fr,2026-06-19 13:24:16
